,Datetime,Text
555,2020-03-11 17:13:52+00:00,"If million Muslims are klled by Muslims in Syria, Pakistan , Iran, Yemen, Kurds and many more places they never shed a tear but if one Muslim is killed by non Muslim due to radicalism of Islam their heart bleeds with hate and gets international attention by all ummah countries."
556,2020-03-11 17:13:47+00:00,Whats happening in Yemen? I'm just so shut rn
557,2020-03-11 17:13:36+00:00,#Yemen hasn't reported any #COVID19 so far
558,2020-03-11 17:12:56+00:00,"In the event of Coronavirus outbreak in Ethiopia, Kenya and Yemen, #khat chewers wil be at the highest risk. #Khat will be the means fpr Coronavirus transmission which would affect the many millions of people who consume it daily."
559,2020-03-11 17:12:34+00:00,"The [UAE] & every dupe like the fake king in Bahrain. We all have our task, I ride the [NYC-Suubway every weekday and expose the Genocide of the Palestinian people & the Great people in Yemen. Keep safe, may GOD Protect Hezbollah &amp; Hasan Nasrallah. LOVE FROM [NYC-USA] MA-SALAAM"
560,2020-03-11 17:12:22+00:00,uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp The Crown Mob Family financed the script for the US War Plan on Iran. $GD makes the LAV 6.0 in Canada for the Saudi War on Yemen &amp; next Iran. #JCPOA https://www.brookings.edu/wp-content/uploads/2016/06/06_iran_strategy.pdf
561,2020-03-11 17:12:18+00:00,"There is a reason why these are known as ""S-elections. There is a system in place that controls this, Really, One Party system. They pick & choose who moves into POTUS office. Why no debate ever talks abt bombings/killings of innocent in Yemen, Gaza, Syria, Iran, reg changes, etc"
562,2020-03-11 17:11:21+00:00,"2/ No, I will not vote for Biden because he has dementia, & he will enact the policies that did absolutely nothing during the 8 years of Obama’s administration, which I voted for. There will just be more Libya’s, Yemen’s, Syria’s and more governments overthrown."
563,2020-03-11 17:10:47+00:00,“Enjoin the good and forbid the wrong” (3:110) It is every Muslims responsibility to see this conflict end peacefully. #Yemen
564,2020-03-11 17:10:37+00:00,"""The Council of State has now clearly stated that there is a clear risk that the military equipment and technology covered by the licences will be used in what it described as “the serious breach of international humanitarian law in #Yemen”. "
565,2020-03-11 17:10:27+00:00,"Want to travel digitally to Iraq, Yemen and Algeria this summer? The only koalafication-- you need to apply! Apply now: https://www.jotform.com/theexperimentdigital/apply… #openworld #digitalexchange #virtualexchange #theexperimentdigital #global1to1 #iraq #yemen #algeria #international #intercultural"
566,2020-03-11 17:09:34+00:00,"OMG the stupidity: babies kidnapped at the border, Supreme Court for decades, women will die in back alley abortions, pandemic deaths, healthcare advances reversed, DACA, Muslim ban, starvation in Yemen, GUNS, GUNS, GUNS and Climate Change. I want to throw my phone I’m so mad!"
567,2020-03-11 17:09:21+00:00,"inshallah things get better like this is so heartbreaking i don’t understand how there can be people worth millions and then there are these kids in yemen dealing with this. ugh , how can the world be so cruel and who’s to say who suffers idk i don’t get it "
568,2020-03-11 17:08:56+00:00,"i literaly helped break the burma genocide to western media i regularly post about NATO's crimes in Yemen and Libya Iraq extra, i just dont support racial supremacists who commit genocide as a means of social control"
569,2020-03-11 17:08:55+00:00,"Not participating in a contrived, false dichotomy is somehow analogous to fascism Democrats were happy with welfare cuts, ICE's Gestapo raids, and killing kids in Yemen and Palestine, when they were in power The status quo enabled and promoted the rise of fascism"
570,2020-03-11 17:08:38+00:00,The Age newspaper ( believed to be in UK ) published this article about “disputed frontiers” between Aden protectorate and the “ Arab Kingdom of the Yemen”. Look at the map. 
571,2020-03-11 17:07:41+00:00,"The Quran and Hadith describe the ideal society as one which has equitable treatment for all people. With so many Yemenis, especially children, suffering from malnutrition, everyone should be able to agree that this conflict has to end. #Yemen"
572,2020-03-11 17:05:39+00:00,Heartbreaking no one should be (I can't say living) surviving this way.
573,2020-03-11 17:05:32+00:00,Got $$to Bomb Libya? Yep. How about Syria? Yep. How about Afganistan? Yep. Yemen? Yep. Can we guarantee basic healthcare as a right in America? Nope... Guarantee every kid can go to college no matter how much $$they have? Nope.
574,2020-03-11 17:04:59+00:00,"To achieve #QualityEducation opportunities for all in #Yemen, the #SDRPY delegation has continued its field visit to #AlMaala textbook press in #Aden to assess book printing needs. #SDG4 https://twitter.com/SaudiDRPY/status/1237389526533693442"
575,2020-03-11 17:03:48+00:00,"We would like to thank the worshipers at @elondonmosque, for donating towards our Baby Milk campaign for #Yemen and #Syria. If you were not able to attend today's collection, you can provide a week's supply of baby milk for £10 at http://human-aid.org/fillourbottles"
576,2020-03-11 17:03:15+00:00,I don’t want to imagine what an unavoidable outbreak of the epidemic will do to war-ridden countries like #Yemen 
577,2020-03-11 17:03:02+00:00,By the way YEMEN is still starving. Nobody cares.
578,2020-03-11 17:02:44+00:00,If you or anyone you know want to make donations to Yemen this Ramadan (will go directly to the people in need) please lmk!!!!
579,2020-03-11 17:02:16+00:00,"When women are at front and center of war zones, they must also be brought to the peace table. Not just in Afghanistan, but everywhere, from Colombia to Yemen and beyond. - @kareraas at the D.C. launch of the #SheBuildsPeace campaign at @NorwayUS #StandWithWomenPeaceBuilders"
580,2020-03-11 17:01:52+00:00,"Trump almost took us to war with Iran, Trump’s picking terrible judges, he’s repealing ACA, we’re still helping genocide Yemen. I absolutely detest Hillary but let’s not kid ourselves"
581,2020-03-11 17:01:15+00:00,"Pak, Afghanistan, syria, Iraq, iran, labanon, yemen, libia etc are Bankrupt because they are following islam."
582,2020-03-11 17:00:24+00:00,".@FCNL is at the @NorwayUS today to join the Call to Action to #StandWithWomenPeacebuilders! Thank you @whatthewomensay, WASL, @kareraas and #SheBuildsPeace for hosting an amazing event. '#Women must be at the table in peace processes, from #Afghanistan to #Yemen!' - Amb. Aas"
583,2020-03-11 17:00:14+00:00,"Don’t forget droning children in Yemen &amp; bailing out the banks! If hope &amp; change isn’t possible thru the electoral college or our political leaders, what’s the next step? How do we turn #NotMeUs into a substantial force with teeth?"
584,2020-03-11 16:59:35+00:00,wow! Have you ever heard a brave man hit a armed squad by stones!!! #Yemen 
585,2020-03-11 16:59:27+00:00,"They must've wore clothing for winter when coming to Yemen, since they are top less, or that's what I'm guessing"
586,2020-03-11 16:58:03+00:00,"This article just proves my point that its 200 000 or less. Because 335 000 are Victims of terrorists Victims of mines(used by terrorists) Victims of civil wars (which do happen without us invasions like in yemen, syria, Rwanda, hussein vs kurds etc)"
587,2020-03-11 16:57:29+00:00,So ignoring my tweet then & going straight to gaslighting. Thought so. People in Yemen also have children. Biden voted to murder them. Keep your clutched pearls and white liberal faux concern to yourself.
588,2020-03-11 16:56:56+00:00,"Mass security campaign led by the Security Belt in Aden #SouthYemen. It's focused on Dar Saad, Sheikh Othman , &amp; Almahariq, areas known as hot beds for drug/weapons dealers/human traffickers. Also to ban carrying weapons &amp; unlicensed vehicles. #Yemen "
589,2020-03-11 16:56:21+00:00,yemen is one buddy ... don’t listen to what ur parents told u
590,2020-03-11 16:55:26+00:00,Hard to watch that with those children in 2020 !! Poor kids
591,2020-03-11 16:53:18+00:00,Thank you @ToEducate for this encouraging news and thank you to @msf_yemen 
592,2020-03-11 16:51:17+00:00,How yould you guys like to defend president trumps financial support of saudi Arabia? He is helping kill children in Yemen
593,2020-03-11 16:50:33+00:00,Salute to this brave woman for relentlessly fighting back. Typical religious virtue guards everywhere; and now acting vigorously in Yemen through Houthi militia. It took Iran’s regime no time to resemble this barbarian conduct. 
594,2020-03-11 16:50:03+00:00,"Financial reports expose the United Nation's increasing budget for its Yemen office, where more than 22 million people are on the brink of famine. The reports reveal a $17 million budget for the office of UN Yemen envoy Martin Griffiths "
595,2020-03-11 16:50:03+00:00,"Most corporate dems agree with a lot of the corrupt shit Trump does, he just puts an ugly face on what they do. When Obama was elected president he filled his cabinet with wall street, took the US from 2 wars to 7 and drone bombed weddings in Yemen."
596,2020-03-11 16:49:51+00:00,"1. Stop telling young people they have it easy 2. Make clear the entire GOP is a problem, not just Trump 3. DC/Puerto Rico statehood 4. Public option 5. SS/Medicare expansion 6. End Yemen war 7. Rejoin JCPOA 8. Legalize pot w/ amnesty 9. Voting rights 10. Wealth &amp; fin-trans taxes"
597,2020-03-11 16:49:35+00:00,"What if I were living in Yemen, in a town that has been safe from the war. A town where the community farms and raising livestock and I had a nice home and could provide for my children?"
598,2020-03-11 16:47:28+00:00,"""The coalition’s Joint Incident Assessment Team (JIAT) investigated allegations of civilian casualties [in Yemen], but the Saudi government did not prosecute any cases based on JIAT findings."" "
599,2020-03-11 16:47:19+00:00,Good morning friends Sanaa city #Yemen 
600,2020-03-11 16:47:08+00:00,"#Saudi Apache helicopters. Al-Harizi confirmed in an interview with “YemenNet” that the sons of Mahrah are at war with the Saudi occupation forces, which he described after violating the sovereignty of Yemen and usurping ports, airport, port and camps. He pointed out that the 1/"
601,2020-03-11 16:46:19+00:00,If you were living in Yemen in a town with starving children the answer would be obvious.
602,2020-03-11 16:46:01+00:00,"There are several things I dislike about America, but nothing parallels with supporting a genocide in Yemen. Saudi Arabia controls us more than any other country and it makes me ashamed to be an American while things like this happen. I am an American and I denounce Saudi Arabia"
603,2020-03-11 16:45:56+00:00,'Sanaa City' Watercolor on paper Yemen 
604,2020-03-11 16:45:05+00:00,"#YEMEN #Mahrah resistance calls for armed struggle against Saudi occupation Sheikh Ali al-Harizi, top leader of the popular resistance in Mahrah province, said on Tuesday that the peaceful movement has moved to the stage of armed conflict against Saudi Arabia after raids by"
